,ID,NAME,r ankle_X,r ankle_Y,r knee_X,r knee_Y,r hip_X,r hip_Y,l hip_X,l hip_Y,l knee_X,l knee_Y,l ankle_X,l ankle_Y,pelvis_X,pelvis_Y,thorax_X,thorax_Y,upper neck_X,upper neck_Y,head top_X,head top_Y,r wrist_X,r wrist_Y,r elbow_X,r elbow_Y,r shoulder_X,r shoulder_Y,l shoulder_X,l shoulder_Y,l elbow_X,l elbow_Y,l wrist_X,l wrist_Y,Scale,Activity,Category
9791,9792,075545381.jpg,-1,-1,238,626,70,455,128,432,225,517,285,618,99,444,51,183,62.4951,151.0001,113.5049,8.9999,153,495,38,387,12,184,89,182,128,285,195,368,4.526529796654386,"skydiving, base jumping, bungee jumping",sports
9792,9793,088029126.jpg,1077,205,1007,201,932,292,814,275,839,186,903,148,873,284,829,501,825.9247,531.2404,814.0753,647.7596,1065,588,978,513,891,521,766,480,701,463,629,475,3.513603278686995,"skydiving, base jumping, bungee jumping",sports
9793,9794,096414580.jpg,-1,-1,-1,-1,541,953,674,941,-1,-1,-1,-1,608,947,620,451,678.3709,372.378,855.6291,133.622,745,798,438,686,485,423,755,479,749,755,761,978,8.920900402986236,"skydiving, base jumping, bungee jumping",sports
9794,9795,032455191.jpg,-1,-1,1471,1034,1397,634,1381,646,1096,826,-1,-1,1389,640,1088,371,1062.7403,352.5728,869.2597,211.4272,1459,693,1263,535,1074,414,1102,327,1347,485,1527,711,7.184783921594302,"skydiving, base jumping, bungee jumping",sports
9795,9796,079870457.jpg,642,563,654,465,641,355,600,349,544,455,505,543,621,352,630,236,633.4805,216.0838,644.5195,152.9162,774,159,732,218,673,234,587,237,534,245,511,209,1.923746345025768,"skydiving, base jumping, bungee jumping",sports
9796,9797,021064560.jpg,636,412,661,377,720,295,665,262,613,371,638,418,693,279,744,104,742.8016,108.232,777.1984,-13.232,998,182,926,188,821,120,667,87,574,153,459,196,3.7872121672808343,"skydiving, base jumping, bungee jumping",sports
9797,9798,054557435.jpg,572,593,562,531,545,419,603,405,648,493,614,541,574,412,568,264,571.2293,243.9781,584.7707,160.0219,662,183,614,238,528,280,607,247,653,209,674,178,2.551234995056316,"skydiving, base jumping, bungee jumping",sports
9798,9799,017984815.jpg,346,608,381,509,419,409,469,422,464,516,446,626,444,416,486,282,500.6964,256.9407,549.3036,174.0593,373,389,394,340,423,269,548,294,575,366,556,354,2.882498915871435,"skydiving, base jumping, bungee jumping",sports
9799,9800,034739736.jpg,-1,-1,-1,-1,885,657,844,675,-1,-1,-1,-1,865,666,783,341,766.0,321.0,672.0,215.0,720,562,780,480,823,338,743,344,698,519,595,562,4.248067796069172,"standing, talking in person",miscellaneous
9800,9801,093135837.jpg,620,485,535,461,456,407,420,439,487,503,586,551,438,423,352,307,346.6261,301.6261,291.3739,246.3739,508,264,445,282,387,290,317,323,294,378,250,452,2.3441501658383577,"skydiving, base jumping, bungee jumping",sports
9801,9802,014609070.jpg,537,661,564,601,587,504,669,504,654,585,634,624,628,504,624,411,626.5098,403.4327,687.4902,219.5673,587,593,496,599,517,433,730,389,737,496,737,574,5.811420480398919,"skydiving, base jumping, bungee jumping",sports
9802,9803,063240090.jpg,1119,237,1101,222,1053,183,1010,186,988,257,1023,297,1032,185,1015,82,1014.4769,76.4696,1008.5231,13.5304,1072,25,1087,70,1045,80,985,84,933,77,931,25,1.8966074976125136,"skydiving, base jumping, bungee jumping",sports
9803,9804,012073835.jpg,564,679,564,578,589,383,673,385,679,560,669,675,631,384,653,165,655.9175,146.1406,678.0825,2.8594,482,215,439,209,548,149,757,180,815,254,749,285,4.349565495540905,"skydiving, base jumping, bungee jumping",sports
9804,9805,032597904.jpg,-1,-1,-1,-1,930,558,1013,588,-1,-1,-1,-1,972,573,1030,309,1031.4414,262.3339,1036.5586,96.6661,732,147,786,305,931,298,1129,319,1252,346,1229,186,4.972403845224159,"standing, miscellaneous",miscellaneous
9805,9806,056298150.jpg,-1,-1,-1,-1,857,708,776,617,-1,-1,-1,-1,817,663,788,344,760.2872,280.71,667.7128,69.29,750,530,843,464,764,331,812,357,950,557,759,601,6.923989601378673,"walking, general",walking
9806,9807,018717861.jpg,-1,-1,-1,-1,23,686,121,654,-1,-1,-1,-1,72,670,-1,-1,-1.0,-1.0,-1.0,-1.0,121,471,-1,-1,-1,-1,145,397,144,562,206,540,5.8327900699408,"standing quietly, standing in a line",inactivity quiet/light
9807,9808,080062366.jpg,829,626,813,498,792,400,818,392,839,508,869,638,805,396,734,244,732.9561,240.7193,707.0439,159.2807,558,234,637,266,709,246,758,242,778,336,720,397,2.563847109326139,"skydiving, base jumping, bungee jumping",sports
9808,9809,097215651.jpg,662,407,598,442,533,386,545,400,614,474,703,439,539,393,425,308,428.8659,312.5953,368.1341,240.4047,302,278,359,291,412,306,437,310,381,285,333,253,2.830168899553523,"skydiving, base jumping, bungee jumping",sports
9809,9810,021475940.jpg,434,631,500,498,359,392,371,387,479,474,439,610,365,390,427,218,431.6848,200.6321,463.3152,83.3679,553,323,484,304,431,216,423,219,471,290,532,320,3.6436553075174394,"skydiving, base jumping, bungee jumping",sports
9810,9811,018691196.jpg,-1,-1,543,596,610,497,565,514,578,697,-1,-1,588,506,603,268,594.5666,224.357,571.4334,104.643,540,360,596,341,652,253,554,283,559,413,479,434,3.657855109213595,"skydiving, base jumping, bungee jumping",sports
9811,9812,045493507.jpg,355,702,365,565,315,445,290,444,323,548,328,702,303,445,348,303,365.3388,290.9308,432.6612,244.0692,548,336,476,328,351,299,344,306,343,357,360,415,2.460790117015265,"skydiving, base jumping, bungee jumping",sports
9812,9813,074776528.jpg,423,402,532,414,451,346,424,373,506,458,545,559,438,360,486,272,490.341,264.5885,522.659,209.4115,633,223,585,244,513,263,459,281,412,319,420,326,1.918349290405686,"skydiving, base jumping, bungee jumping",sports
9813,9814,028160061.jpg,452,545,481,474,499,445,545,440,532,458,513,529,522,443,503,362,502.6531,359.4172,494.3469,297.5828,383,320,420,344,462,373,544,351,572,301,606,250,1.8716922824011435,"skydiving, base jumping, bungee jumping",sports
9814,9815,001987991.jpg,277,549,219,505,269,421,328,407,453,434,395,505,299,414,308,251,315.6264,234.7938,356.3736,148.2062,197,214,169,291,250,245,365,256,424,299,418,230,2.87088557765718,"laughing, sitting",miscellaneous
9815,9816,054122063.jpg,423,671,444,625,447,514,506,517,518,644,-1,-1,477,516,484,322,481.8929,297.098,475.1071,216.902,266,253,336,317,423,322,545,322,627,286,679,227,2.414476340741404,"standing quietly, standing in a line",inactivity quiet/light
9816,9817,095660057.jpg,-1,-1,48,256,291,309,274,445,68,394,-1,-1,283,377,561,400,630.6784,395.9542,801.3216,386.0458,413,391,416,261,565,299,557,501,405,420,453,299,5.127918876113389,"lying quietly, sleeping",inactivity quiet/light
9817,9818,039127686.jpg,745,602,681,498,674,402,750,384,873,442,824,585,712,393,704,226,710.0,189.0,737.0,46.0,740,460,622,376,623,235,784,217,801,336,828,437,4.3584951531463245,"laughing, sitting",miscellaneous
9818,9819,042013455.jpg,-1,-1,501,623,420,452,341,464,333,654,-1,-1,381,458,364,212,366.812,173.6362,375.188,59.3638,482,405,493,304,445,208,282,216,208,336,283,429,3.437366433768737,"standing, talking in person",miscellaneous
9819,9820,096890172.jpg,407,658,335,529,466,545,540,556,609,509,601,665,503,551,510,319,511.1206,335.1361,498.8794,158.8639,330,506,351,434,405,310,615,328,581,464,456,573,5.300904073834952,sitting quietly,inactivity quiet/light
9820,9821,069460761.jpg,-1,-1,-1,-1,806,1003,902,979,-1,-1,-1,-1,854,991,823,668,832.0,612.0,865.0,430.0,791,961,675,845,723,678,923,657,940,782,973,866,5.5721880800992345,"standing, miscellaneous",miscellaneous
9821,9822,071917192.jpg,-1,-1,-1,-1,897,879,745,869,-1,-1,-1,-1,821,874,803,532,813.1914,441.1638,838.8086,212.8362,1046,910,1006,783,963,550,643,513,643,714,702,807,6.892806685233526,"skydiving, base jumping, bungee jumping",sports
9822,9823,056270201.jpg,-1,-1,-1,-1,773,929,880,934,-1,-1,-1,-1,827,932,850,642,856.8223,603.0945,880.1777,469.9055,764,941,708,796,754,646,945,638,943,728,965,835,4.056639002918549,"skydiving, base jumping, bungee jumping",sports
9823,9824,097460921.jpg,268,910,331,670,350,427,273,427,261,670,249,879,312,427,489,273,488.474,273.0304,610.526,265.9696,444,470,475,369,525,273,453,273,398,331,388,429,3.6676837377287583,"skydiving, base jumping, bungee jumping",sports
9824,9825,078298465.jpg,677,383,665,310,667,220,705,224,711,327,698,417,686,222,704,111,704.7835,89.6488,707.2165,23.3512,631,168,648,165,657,109,750,113,756,181,743,152,1.9902643040561223,"rowing, stationary",conditioning exercise
9825,9826,029670629.jpg,288,362,250,293,182,317,215,307,280,281,319,348,199,312,253,245,254.5651,237.6348,268.4349,172.3652,286,357,254,310,229,252,277,237,306,288,340,324,2.001807183521929,"rowing, stationary",conditioning exercise
9826,9827,056277007.jpg,627,286,639,212,654,150,679,154,678,218,665,277,667,152,678,64,678.4135,47.873,679.5865,2.127,621,150,636,107,645,62,711,66,720,110,687,110,1.3728335660232087,"rowing, stationary",conditioning exercise
9827,9828,024935231.jpg,470,477,412,371,336,349,394,340,477,345,536,459,365,345,396,244,397.2299,226.7815,402.7701,149.2185,450,379,395,323,347,253,444,234,499,291,551,337,2.3328197530027905,"rowing, stationary",conditioning exercise
9828,9829,081698338.jpg,361,396,406,302,423,218,482,224,515,306,517,419,453,221,517,122,533.2954,111.1902,601.7046,65.8098,487,260,437,193,473,119,561,124,551,174,517,229,2.4627789182141377,"rowing, stationary",conditioning exercise
9829,9830,011050135.jpg,630,461,630,363,652,268,648,274,626,384,623,478,650,271,558,170,540.2702,145.0885,496.7298,83.9115,565,296,572,231,544,178,571,161,630,216,610,278,2.2526784058094043,"rowing, stationary",conditioning exercise
9830,9831,082944664.jpg,-1,-1,-1,-1,306,461,375,437,-1,-1,-1,-1,341,449,304,311,303.6739,289.4795,302.3261,200.5205,331,425,258,389,243,322,364,300,433,344,486,376,2.6690762446959058,"rowing, stationary",conditioning exercise
9831,9832,060272980.jpg,625,522,605,280,481,446,601,446,731,284,735,497,541,446,567,207,567.1816,165.7765,567.8184,21.2235,603,437,501,396,468,228,665,185,791,247,772,338,4.336634639902236,"rowing, stationary",conditioning exercise
9832,9833,018690953.jpg,752,694,725,570,669,386,716,379,795,462,667,557,693,383,737,184,745.1131,156.4461,781.8869,31.5539,762,342,661,305,714,185,760,183,729,303,795,355,3.90581105533793,jogging,running
9833,9834,054203539.jpg,378,447,441,394,554,414,509,414,409,393,313,445,532,414,541,272,539.8327,248.3202,535.1673,153.6798,570,306,574,324,585,271,496,273,451,331,414,358,2.8426579111810124,"canoeing, kayaking, rowing, competitive",water activities
9834,9835,028249884.jpg,641,598,848,546,1019,516,1061,538,862,572,642,609,1040,527,1145,380,1139.5882,350.0758,1116.4118,221.9242,1048,426,1088,458,1117,375,1173,384,1188,514,1091,436,3.9069169430639294,"rowing, stationary",conditioning exercise
9835,9836,032346733.jpg,657,516,787,555,820,412,846,406,918,518,951,651,833,409,802,229,810.9069,207.0296,853.0931,102.9704,872,332,783,342,813,236,790,221,739,286,798,310,3.368560523428368,running,running
9836,9837,035152804.jpg,495,466,543,628,559,413,625,427,601,601,594,716,592,420,605,225,614.487,187.6576,642.513,77.3424,472,429,518,330,551,212,659,237,642,330,679,444,3.414585187105456,jogging,running
9837,9838,006331925.jpg,558,644,573,487,581,322,526,324,519,479,517,582,554,323,549,168,552.6488,147.5667,570.3512,48.4333,641,357,622,265,611,168,487,168,477,273,477,355,3.021046176409755,jogging,running
9838,9839,098596168.jpg,-1,-1,-1,-1,562,1053,814,1065,-1,-1,-1,-1,688,1059,733,409,749.1222,272.9385,782.8778,-11.9385,488,885,404,618,491,407,975,410,1099,649,981,904,8.606100162094327,"standing quietly, standing in a line",inactivity quiet/light
9839,9840,003153463.jpg,594,946,614,734,517,498,500,498,536,693,541,891,509,498,535,229,548.0218,165.0333,578.9782,12.9667,643,428,512,413,517,237,553,220,565,372,599,399,4.655566990174235,"bicycling, stationary",conditioning exercise
9840,9841,066249687.jpg,1105,891,1111,739,1105,574,1097,577,1132,774,1172,966,1101,576,1104,312,1099.7166,288.3762,1075.2834,153.6238,1068,566,1111,451,1105,313,1103,310,1100,467,1055,609,4.1084887732595785,"standing, talking in person",miscellaneous
9841,9842,037122765.jpg,1482,763,1523,595,1467,484,1544,494,1609,660,1597,773,1506,489,1522,339,1518.5045,309.0126,1506.4955,205.9874,1455,439,1395,434,1446,345,1597,333,1660,398,1696,408,3.111681217605685,"bicycling, stationary",conditioning exercise
9842,9843,064601029.jpg,1272,994,1205,773,1128,646,1265,629,1323,759,1455,975,1197,638,1203,393,1202.5332,328.118,1201.4668,179.882,1133,607,1087,513,1097,398,1309,388,1369,492,1426,573,4.447194171609779,"rowing, stationary",conditioning exercise
9843,9844,035624825.jpg,992,535,999,379,845,477,869,441,1004,359,989,494,857,459,929,298,941.6293,276.7064,1002.3707,174.2936,1057,444,939,434,900,314,958,282,1054,340,1182,388,3.572132136413769,"canoeing, kayaking, rowing, competitive",water activities
9844,9845,067375065.jpg,1562,1004,1511,819,1475,598,1550,583,1526,824,1578,1052,1513,591,1525,334,1504.4508,283.9672,1453.5492,160.0328,1372,554,1449,501,1480,364,1569,304,1540,432,1477,484,4.019408911767997,"rowing, stationary",conditioning exercise
9845,9846,072923551.jpg,1137,687,1146,844,1176,749,1300,761,1300,859,1271,693,1238,755,1290,450,1291.7412,439.8238,1333.2588,197.1762,1096,687,1063,574,1134,432,1446,467,1419,675,1363,832,7.385217667746835,"standing, miscellaneous",miscellaneous
9846,9847,069055264.jpg,836,513,1067,436,1192,432,1200,525,1053,545,817,561,1196,479,1410,386,1430.9435,340.7621,1489.0565,215.2379,1183,273,1250,309,1334,338,1486,434,1462,542,1411,571,4.149710351337789,reclining,inactivity quiet/light
9847,9848,011396198.jpg,-1,-1,-1,-1,1275,944,1412,946,-1,-1,-1,-1,1344,945,1349,621,1353.1333,585.9437,1371.8667,427.0563,1218,266,1239,458,1258,641,1439,600,1494,448,1497,263,4.799639986498987,"canoeing, kayaking, rowing, competitive",water activities
9848,9849,065689323.jpg,1208,668,1195,631,1189,609,1372,593,1360,612,1332,631,1281,601,1321,744,1323.1179,779.5337,1336.8821,1010.4663,-1,-1,1074,984,1158,730,1484,758,1524,1034,-1,-1,6.9402754988544935,resistance training,conditioning exercise
9849,9850,027998755.jpg,-1,-1,314,966,-1,-1,-1,-1,649,1028,-1,-1,-1,-1,336,825,347.3884,770.0321,399.6116,517.9679,485,938,581,1053,507,866,165,783,131,922,317,919,7.72251979602513,"canoeing, kayaking, rowing, competitive",water activities
9850,9851,002880137.jpg,-1,-1,-1,-1,598,842,753,831,-1,-1,-1,-1,676,837,664,449,672.6402,359.0954,692.3598,153.9046,432,661,443,681,509,455,819,443,879,653,877,607,6.184087968326454,"standing, miscellaneous",miscellaneous
9851,9852,041483067.jpg,823,783,786,460,1009,572,1189,659,1015,612,904,866,1099,616,1092,282,1078.2264,246.4593,993.7736,28.5407,749,432,811,367,963,271,1220,293,1260,531,1074,451,7.011327976924201,"rowing, stationary",conditioning exercise
9852,9853,043354310.jpg,769,873,997,643,1238,588,1349,695,1114,746,873,964,1294,642,1395,296,1395.6535,272.7556,1401.3465,70.2444,1282,172,1160,229,1287,275,1502,317,1698,322,1556,208,6.077736420740867,"rowing, stationary",conditioning exercise
9853,9854,046717413.jpg,434,884,403,648,198,833,198,780,381,610,410,828,198,807,154,550,152.296,528.9242,136.704,336.0758,542,648,398,641,177,571,131,528,268,557,371,573,5.804329418632268,"rowing, stationary",conditioning exercise
9854,9855,070482417.jpg,-1,-1,472,705,840,594,808,518,488,640,-1,-1,824,556,1177,569,1224.1047,577.9553,1392.8953,610.0447,1095,803,1068,667,1219,649,1135,489,965,470,1019,597,5.154415582779486,resistance training,conditioning exercise
9855,9856,030884381.jpg,1522,427,1405,477,1315,468,1414,517,1516,517,1671,483,1365,493,1124,463,1124.4627,462.9688,960.5373,474.0312,1121,523,1114,431,1077,437,1170,489,1337,539,1294,659,4.928947960772156,resistance training,conditioning exercise
9856,9857,031528051.jpg,1462,407,1325,448,1214,383,1273,445,1484,600,1707,491,1244,414,863,325,822.5152,329.8294,509.4848,367.1706,801,593,876,330,804,286,922,364,1173,578,1074,780,9.457492268038076,resistance training,conditioning exercise
9857,9858,006055226.jpg,-1,-1,271,963,224,615,355,606,414,879,-1,-1,290,611,445,310,465.0579,285.9113,633.9421,83.0887,296,767,277,550,348,324,541,296,494,485,451,659,7.917890628191324,resistance training,conditioning exercise
9858,9859,068682122.jpg,-1,-1,459,911,226,803,226,803,384,855,-1,-1,226,803,469,706,498.8547,702.0194,649.1453,681.9806,443,849,324,787,461,702,477,710,410,839,306,948,4.54861737234514,resistance training,conditioning exercise
9859,9860,066000260.jpg,849,998,846,790,840,565,963,571,957,808,954,992,902,568,899,269,897.4569,203.968,893.5431,39.032,861,486,741,437,779,264,1019,273,1057,431,954,498,4.9494726991872575,resistance training,conditioning exercise
9860,9861,028895782.jpg,-1,-1,1021,860,714,721,801,649,1025,745,1037,928,758,685,833,358,860.9199,303.2845,954.0801,120.7155,838,721,677,575,786,355,879,361,888,544,1043,569,6.148919905154075,resistance training,conditioning exercise
9861,9862,014074336.jpg,1236,801,1282,628,1012,612,1000,528,1198,547,1177,730,1006,570,649,566,614.9345,538.7773,454.0655,410.2227,783,569,838,742,652,618,646,513,736,488,718,379,6.177751047104439,resistance training,conditioning exercise
9862,9863,015663418.jpg,330,823,587,686,832,525,820,469,597,615,355,742,826,497,1223,353,1285.7877,328.2598,1495.2123,245.7402,1285,842,1254,677,1260,410,1186,296,1173,435,1186,569,6.752876720331861,resistance training,conditioning exercise
9863,9864,063939089.jpg,-1,-1,782,648,796,445,887,448,919,662,-1,-1,842,447,847,187,846.1642,141.447,843.8358,14.553,684,404,729,307,746,186,948,188,958,313,971,436,3.807462146889972,resistance training,conditioning exercise
9864,9865,087287329.jpg,954,621,834,493,638,528,543,539,625,266,797,388,591,534,374,229,363.691,171.7057,332.309,-2.7057,485,59,683,92,466,189,282,268,245,264,295,113,5.316365675910564,resistance training,conditioning exercise
9865,9866,040949628.jpg,487,715,619,576,820,609,774,601,535,520,361,530,797,605,982,268,974.0,226.0,940.0,38.0,994,160,1014,216,1031,272,932,264,756,206,880,142,5.7556983937659565,resistance training,conditioning exercise
9866,9867,016952016.jpg,984,1068,994,792,953,544,987,544,1028,792,1025,1003,970,544,882,186,894.8263,155.9423,968.1737,-15.9423,1102,268,941,420,863,184,901,187,935,386,959,544,5.606402054794144,"standing quietly, standing in a line",inactivity quiet/light
9867,9868,075660250.jpg,727,1053,671,866,615,668,593,652,640,829,705,994,604,660,505,211,527.692,156.3066,599.308,-16.3066,721,755,566,497,494,218,516,203,587,466,665,600,5.606402054794144,"standing quietly, standing in a line",inactivity quiet/light
9868,9869,083248947.jpg,1680,855,1725,706,1759,549,1848,571,1814,735,1766,908,1804,560,-1,-1,-1.0,-1.0,-1.0,-1.0,1769,448,1721,436,1776,350,-1,-1,-1,-1,1908,499,3.195246469366644,"standing quietly, standing in a line",inactivity quiet/light
9869,9870,088058244.jpg,1247,653,1278,499,1261,504,1188,523,1200,656,1181,770,1225,514,1222,331,1224.7648,301.2783,1231.2352,231.7217,1313,500,1295,418,1280,333,1164,328,1131,409,1122,404,2.095709903588758,"stair climbing, fast pace",walking
